time_bin,label,Unnamed: 0,current_popularity,datetime,time,temp,humidity,rain_1h,wind_speed,wind_deg,press,source,day_name,hour
2020-04-03 10:05:00,0.0,76.0,21.0,2020-04-03 10:08:00,,44.87961830282404,76.95940343868519,0.01164667250678089,28.255137096604532,341.47382126808327,1002.4744594828003,i,Friday,10
2020-04-03 10:05:00,0.0,77.0,20.0,2020-04-03 10:18:00,,44.87961830282404,76.95940343868519,0.01164667250678089,28.255137096604532,341.47382126808327,1002.4744594828003,i,Friday,10
2020-04-04 07:20:00,0.0,150.0,11.0,2020-04-04 07:21:00,,48.907761310367746,80.18918742046104,7.354594952365646e-11,24.49148492655416,28.850383350973377,1011.7693280319452,i,Saturday,7
2020-04-04 07:20:00,0.0,151.0,11.0,2020-04-04 07:31:00,,48.907761310367746,80.18918742046104,7.354594952365646e-11,24.49148492655416,28.850383350973377,1011.7693280319452,i,Saturday,7
2020-04-04 09:50:00,1.0,165.0,32.0,2020-04-04 09:52:00,2020-04-04 10:00:00,48.02,77.0,0.0,20.5,40.0,1013.5,i,Saturday,9
2020-04-04 09:50:00,1.0,166.0,30.0,2020-04-04 10:02:00,2020-04-04 10:00:00,48.02,77.0,0.0,20.5,40.0,1013.5,i,Saturday,9
2020-04-04 10:50:00,1.0,171.0,33.0,2020-04-04 10:52:00,2020-04-04 11:00:00,46.94,86.0,0.0,27.7,20.0,1014.4,i,Saturday,10
2020-04-04 10:50:00,1.0,172.0,31.0,2020-04-04 11:02:00,2020-04-04 11:00:00,46.94,86.0,0.0,27.7,20.0,1014.4,i,Saturday,10
2020-04-04 12:05:00,0.0,179.0,39.0,2020-04-04 12:12:00,,47.1894447145446,81.33850464424802,-1.206688726662188e-14,22.255653740120398,35.42479434829647,1015.4690226185963,i,Saturday,12
2020-04-04 13:05:00,1.0,185.0,44.0,2020-04-04 13:12:00,,48.017883175401224,76.70282266457211,2.0703505436979035e-15,19.317831145227,28.04825475392825,1016.076520609323,i,Saturday,13
2020-04-04 14:05:00,1.0,191.0,47.0,2020-04-04 14:12:00,,48.59325623304807,75.94455936831935,-3.552159955655378e-16,23.287359388517608,113.78567712813404,1016.6968537254663,i,Saturday,14
2020-04-04 14:50:00,1.0,195.0,50.0,2020-04-04 14:53:00,2020-04-04 15:00:00,51.08,71.0,0.0,16.6,360.0,1016.8,i,Saturday,14
2020-04-04 14:50:00,1.0,196.0,54.0,2020-04-04 15:03:00,2020-04-04 15:00:00,51.08,71.0,0.0,16.6,360.0,1016.8,i,Saturday,14
2020-04-04 16:05:00,1.0,203.0,65.0,2020-04-04 16:13:00,,52.50126720909025,68.27651387860996,-1.0456582606405656e-17,14.589565469478115,-9.211771991738974,1016.7490040472493,i,Saturday,16
2020-04-04 17:50:00,1.0,213.0,79.0,2020-04-04 17:53:00,2020-04-04 18:00:00,57.92,55.0,0.0,9.4,350.0,1016.2,i,Saturday,17
2020-04-04 17:50:00,1.0,214.0,86.0,2020-04-04 18:03:00,2020-04-04 18:00:00,57.92,55.0,0.0,9.4,350.0,1016.2,i,Saturday,17
2020-04-05 09:05:00,0.0,251.0,20.0,2020-04-05 09:05:00,,42.08240006890156,100.01444819528677,4.2229459277763763e-20,8.65501167665333,171.8977801572002,1017.0678981803903,i,Sunday,9
2020-04-05 09:05:00,0.0,252.0,20.0,2020-04-05 09:15:00,,42.08240006890156,100.01444819528677,4.2229459277763763e-20,8.65501167665333,171.8977801572002,1017.0678981803903,i,Sunday,9
