time_bin,label,source,current_popularity,temp,humidity,wind_deg,press,rain_1h,wind_speed
2020-03-25 18:05:00,1.0,obs,,46.373957674076,67.54657562833307,70.00349950089323,1017.2493402663333,2.1647294285202747e-31,31.266119328532763
2020-03-25 18:20:00,1.0,mis/imp,,47.03927747704731,67.2033059803679,71.54537068341601,1016.9751390033424,5.454341434311641e-31,28.353322021453987
2020-03-25 18:35:00,1.0,mis/imp,,47.69995854149497,67.25838334221878,72.31455652423078,1016.7133682386802,6.016782722947185e-31,25.21386370364823
2020-03-25 18:50:00,,mis/imp,,48.02,68.0,70.0,1016.5,0.0,22.3
2020-03-25 19:05:00,,mis/imp,,47.99940185256241,69.42815595371157,64.60170111072364,1016.3350342873018,-1.2596006734529921e-30,19.61173091050932
2020-03-25 19:20:00,,mis/imp,,47.63816409918218,71.54285120335348,56.11965985640171,1016.2184711005856,-3.1771237480642576e-30,17.14905643517616
2020-03-25 19:35:00,,mis/imp,,47.19784429621086,73.38612085131865,47.07778867387892,1016.1176723635764,-3.506084948643393e-30,15.836853742254927
2020-03-25 19:50:00,,mis/imp,,46.94,74.0,40.0,1016.0,0.0,16.6
2020-03-25 20:05:00,,mis/imp,,46.86463121054959,73.38448864939754,34.88629383476494,1015.865454009856,7.341131097865925e-30,19.438495208411386
2020-03-25 20:20:00,,mis/imp,,46.97173792785962,71.5395867995113,31.736670178173753,1015.7140343931442,1.8517308344954386e-29,24.352339367489066
2020-03-25 20:35:00,,mis/imp,,47.06297568123984,69.4248915498694,30.218711432495688,1015.5805975798604,2.0434831419565647e-29,29.615013842822215
2020-03-25 20:50:00,,mis/imp,,46.94,68.0,30.0,1015.5,0.0,33.5
2020-03-26 07:05:00,,mis/imp,,37.79564634889686,78.39821298151345,343.8141059821308,1017.2944558737818,-1.935652585140043e-21,18.07562745728384
2020-03-26 07:20:00,,mis/imp,,37.52333384307004,78.1090456479597,344.8435067816252,1017.2036150018446,-4.882505081924412e-21,16.98066000045225
2020-03-26 07:35:00,,mis/imp,,37.23435441570822,78.01535549042609,348.4511541903068,1017.1359666289853,-5.388105037746575e-21,15.695362543394527
2020-03-26 07:50:00,,mis/imp,,37.04,78.0,350.0,1017.1,0.0,14.8
2020-03-26 08:05:00,,mis/imp,,36.94027059594541,78.06297917668142,349.49004421070464,1017.0957151148892,1.1281810031315307e-20,14.294572370268671
2020-03-26 08:20:00,,mis/imp,,36.93516620354443,78.20429302047036,346.92128682242065,1017.1231119736528,2.845732505619936e-20,14.179079654200535
2020-03-26 08:35:00,,mis/imp,,36.98247870937124,78.24346035402411,345.8918860229263,1017.18895284559,3.1404177552983725e-20,14.374047111032136
2020-03-26 08:50:00,,mis/imp,,37.04,78.0,350.0,1017.3,0.0,14.8
2020-03-26 09:05:00,,mis/imp,,37.107730075430716,77.47391195839802,359.2456287536417,1017.4562534368828,-6.575520760275182e-20,15.456938321104143
2020-03-26 09:20:00,,mis/imp,,37.18566893566336,76.66519622921817,373.6287722838514,1017.6577131562387,-1.6586144525527174e-19,16.344862074344555
2020-03-26 09:35:00,,mis/imp,,37.190773328064324,76.02388238542923,373.6975296721354,1017.8553162974754,-1.8303696028015585e-19,16.910354790412686
2020-03-26 09:50:00,,mis/imp,,37.04,76.0,340.0,1018.0,0.0,16.6
2020-03-26 10:05:00,,mis/imp,,36.73334895147036,76.59354907293047,272.5361832674453,1018.0917642638127,3.832494355851956e-19,15.413797703106491
2020-03-26 10:20:00,,mis/imp,,36.270820182475425,77.80452960422066,171.30607947447115,1018.1306090889142,9.667113464754309e-19,13.35174789973216
2020-03-26 10:35:00,,mis/imp,,35.92288132224276,78.8632453334005,71.92293594426145,1018.1541493695582,1.066817584127951e-18,11.563824146491747
2020-03-26 10:50:00,,mis/imp,,35.96,79.0,10.0,1018.2,0.0,11.2
2020-03-26 11:05:00,,mis/imp,,36.38217621574713,78.21479360401918,-14.462728358313205,1018.2681609802396,-2.233741405908421e-18,12.260275460256914
2020-03-26 11:20:00,,mis/imp,,37.18940996948416,76.50762614545798,-1.46524913067816,1018.3586323102768,-5.6344066335973134e-18,14.744650527262484
2020-03-26 11:35:00,,mis/imp,,38.1469387384791,74.2966456141678,22.264854662295967,1018.4447874851757,-6.2178685444875494e-18,17.256700330636818
2020-03-26 11:50:00,,mis/imp,,39.02,72.0,30.0,1018.5,0.0,18.4
2020-03-26 12:05:00,,mis/imp,,39.80859375404685,69.61768930295457,21.740186882433964,1018.5242698547501,1.3019198999865334e-17,18.174549535352032
2020-03-26 12:20:00,,mis/imp,,40.51272000061965,67.14971352303152,-2.5145846904021667,1018.5175970494254,3.283972845510845e-17,16.580348936692914
2020-03-26 12:35:00,,mis/imp,,41.23548624688264,64.60688098159272,-15.512063918037212,1018.502125719388,3.624039368279735e-17,14.545973869687344
2020-03-26 12:50:00,,mis/imp,,42.08,62.0,10.0,1018.5,0.0,13.0
2020-03-26 13:05:00,,mis/imp,,43.046261259971764,59.3290705782534,74.02160706370947,1018.5112198912612,-7.588145259328355e-17,11.942427327630892
2020-03-26 13:20:00,,mis/imp,,44.13427002679791,56.594092716352904,176.55275727309117,1018.5357853931716,-1.9140396409705336e-16,11.373255852580016
2020-03-26 13:35:00,,mis/imp,,45.185143780225104,54.31206849627595,280.8075288459273,1018.5674581984963,-2.1122449355229653e-16,11.167456451239133
2020-03-26 13:50:00,,mis/imp,,46.04,53.0,350.0,1018.6,0.0,11.2
2020-03-26 14:05:00,,mis/imp,,46.6988386861226,52.657887227525045,384.1301707353092,1018.6334107976833,4.422695165598362e-16,11.470886498862615
2020-03-26 14:20:00,,mis/imp,,47.161659838592904,53.28573017885111,383.1980410518551,1018.6676905915457,1.1155840561272118e-15,11.980115947826985
2020-03-26 14:35:00,,mis/imp,,47.55865107176675,54.02070804075162,365.6668908424734,1018.6681250896356,1.2311065676309819e-15,12.54928742287786
2020-03-26 14:50:00,,mis/imp,,48.02,54.0,350.0,1018.6,0.0,13.0
2020-03-26 15:05:00,,mis/imp,,48.545706623292645,53.22360605659628,336.197368524435,1018.4633153226398,-2.5777356467657337e-15,13.332253679193409
2020-03-26 15:20:00,,mis/imp,,49.13577094164469,51.69152621054046,324.25899641577837,1018.2580710575543,-6.502100372666217e-15,13.546048460458081
2020-03-26 15:35:00,,mis/imp,,49.662949789174384,50.31368325921441,312.69112609923263,1018.023791263692,-7.175414912233594e-15,13.936819011493714
2020-03-26 15:50:00,0.0,mis/imp,,50.0,50.0,300.0,1017.8,0.0,14.8
2020-03-26 16:05:00,0.0,obs,,50.14692157412152,50.750476432897266,286.18561811808064,1017.5866972664784,1.5024144364034563e-14,16.135591425976948
2020-03-26 16:20:00,0.0,mis/imp,,50.103714511538975,52.56511255790617,271.2479804534745,1017.3838830631274,3.7897018179870095e-14,17.943593289424538
2020-03-26 16:35:00,0.0,mis/imp,,50.00865019318693,54.59719240396199,255.68635256213108,1017.1641273282128,4.182138290577058e-14,19.604798508159867
2020-03-26 16:50:00,,mis/imp,,50.0,56.0,240.0,1016.9,0.0,20.5
