time_bin,time,temp,humidity,rain_1h,wind_speed,wind_deg,press
2020-02-21 16:05:00,,29.087389806824085,35.54191912413461,-1.2994426292558127e-54,18.227151575562065,353.7307669688435,1033.3541141395772
2020-02-21 16:20:00,,28.914058248640043,35.934378084126195,-1.1775077131132079e-54,15.520880151466015,340.5034009134811,1033.3062055793362
2020-02-21 16:35:00,,28.75369756613598,36.35964800205469,-4.668189404139994e-55,12.979168651636959,327.02433440137816,1033.230194229427
2020-02-21 16:50:00,2020-02-21 17:00:00,28.94,36.0,0.0,11.2,320.0,1033.1
2020-02-21 17:05:00,,29.472965550232125,34.855434077962144,2.2294910812879032e-55,10.183374196555137,319.4303977093466,1032.9156228910542
2020-02-21 17:20:00,,30.352594216832337,32.9259502359411,2.0202838397237142e-55,9.929291241302373,325.3155275294179,1032.6770629025905
2020-02-21 17:35:00,,31.290925775016383,30.783491275949512,8.009346782976685e-56,9.860562665398422,333.54289358478024,1032.4249714628315
2020-02-21 17:50:00,2020-02-21 18:00:00,32.0,29.0,0.0,9.4,340.0,1032.2
2020-02-21 18:05:00,,32.47981689178319,27.575476408092566,-3.8252019516929107e-56,8.547603245107108,344.6868467750771,1032.0021485140965
2020-02-21 18:20:00,,32.73037645036594,26.50992050022721,-3.4662590721020485e-56,7.303372400719745,347.60343391001146,1031.8314170051203
2020-02-21 18:35:00,,32.88574778376573,25.68940434224825,-1.3741866564601622e-56,6.107455355972509,346.71830408994015,1031.6699769935842
2020-02-21 18:50:00,2020-02-21 19:00:00,33.08,25.0,0.0,5.4,340.0,1031.5
2020-02-21 19:05:00,,33.313133099068764,24.441707473482474,6.563008972784377e-57,5.181006332802219,327.4485216401912,1031.321486024368
2020-02-21 19:20:00,,33.58514708097202,24.014526762695652,5.947160353751514e-57,5.450474354379164,309.0638690105136,1031.134435066688
2020-02-21 19:35:00,,33.82958752238926,23.83008267056101,2.3577315578428922e-57,6.244705198766527,288.64728187557927,1030.955166575664
2020-02-21 19:50:00,2020-02-21 20:00:00,33.98,24.0,0.0,7.6,270.0,1030.8
2020-02-21 20:05:00,,34.03638451380423,24.524278751012627,-1.126034319777164e-57,9.51635875807958,253.12202338377594,1030.668935339696
2020-02-21 20:20:00,,33.99874106380196,25.40291892359889,-1.0203714014885987e-57,11.993781473005269,238.01335202690703,1030.5619725947522
2020-02-21 20:35:00,,33.951727081898696,26.080099634385707,-4.045227824557342e-58,14.074313451428324,228.8980046565846,1030.4740235524323
2020-02-21 20:50:00,2020-02-21 21:00:00,33.98,26.0,0.0,14.8,230.0,1030.4
2020-02-21 21:05:00,,34.083559818105854,25.16262002044176,1.9319694587860376e-58,14.170841118720302,241.31933805715323,1030.3399019374556
2020-02-21 21:20:00,,34.26240653621626,23.567959695710993,1.7506805518007713e-58,12.186836807589227,262.8560188280443,1030.2937293647992
2020-02-21 21:35:00,,34.30004998621854,22.439319523124727,6.940513689151194e-59,10.159414092663539,282.9646901849132,1030.250692109743
2020-02-21 21:50:00,2020-02-21 22:00:00,33.98,23.0,0.0,9.4,290.0,1030.2
2020-02-21 22:05:00,,33.302256577560655,25.25000112633681,-3.3147355494458667e-59,9.908594529598613,283.96194827330476,1030.14165303557
2020-02-21 22:20:00,,32.2668197189005,29.189322902135153,-3.0036929591864073e-59,11.685197681459375,264.8505350048274,1030.075651216453
2020-02-21 22:35:00,,31.322973000790096,33.283983226865914,-1.1908038893337443e-59,13.66920199259045,243.31385423393633,1030.0218237891095
2020-02-21 22:50:00,2020-02-21 23:00:00,30.92,36.0,0.0,14.8,230.0,1030.0
2020-02-21 23:05:00,,31.05790071653023,37.33737322153739,5.687187088148261e-60,15.07759170368803,224.90897230301837,1030.0101798491246
2020-02-21 23:20:00,,31.736675150380773,37.2961028914781,5.153522371107333e-60,14.501977103654532,228.0407711429915,1030.0523633364833
2020-02-21 23:35:00,,32.54711200904093,36.60678111567976,2.0430964685127394e-60,14.07537395179377,234.65218441146885,1030.0933651556004
2020-02-21 23:50:00,2020-02-22 00:00:00,33.08,36.0,0.0,14.8,240.0,1030.1
2020-02-22 00:05:00,,33.33533912325799,35.47575954443883,-9.757670344308843e-61,16.675855248273223,244.084217908585,1030.072267869682
2020-02-22 00:20:00,,33.31312937881489,35.034059748996256,-8.842046347799146e-61,19.70293969661344,246.90483813722378,1030.0101687646468
2020-02-22 00:35:00,,33.17435494496435,34.82533007905555,-3.505399177389875e-61,22.603554296646937,248.77303929725068,1029.942985277288
2020-02-22 00:50:00,2020-02-22 01:00:00,33.08,35.0,0.0,24.1,250.0,1029.9
2020-02-22 01:05:00,,33.030064543921846,35.5580695118296,1.6741511843704816e-61,24.192276806672638,250.58572024547175,1029.8812129327828
2020-02-22 01:20:00,,33.024548576729885,36.49953861454436,1.5170543757215675e-61,22.88038471666484,250.53020003366592,1029.886624075636
2020-02-22 01:35:00,,33.04675832117299,37.441238409986944,6.0143037921187e-62,21.278300268324625,250.20957980502715,1029.8737231806715
2020-02-22 01:50:00,2020-02-22 02:00:00,33.08,38.0,0.0,20.5,250.0,1029.8
2020-02-22 02:05:00,,33.12427361321094,38.17582338458353,-2.872367619140422e-62,20.545483911690972,249.90146061858448,1029.6654545336219
2020-02-22 02:20:00,,33.179579160805794,37.96870856373755,-2.6027990653025672e-62,21.41475200339754,249.91396166078061,1029.4700867815368
2020-02-22 02:35:00,,33.185095127997755,37.777239461022795,-1.031830978813429e-62,22.726644093405334,249.96948187258644,1029.2646756386835
2020-02-22 02:50:00,2020-02-22 03:00:00,33.08,38.0,0.0,24.1,250.0,1029.1
2020-02-22 03:05:00,,32.864293776812545,38.63699018066917,4.926938711377192e-63,25.53481972318153,250.00551604302134,1028.9760598654864
2020-02-22 03:20:00,,32.53797645843538,39.688210003030306,4.462506345997291e-63,27.031103262949934,249.98603000165042,1028.8928552351426
2020-02-22 03:35:00,,32.21267091084052,40.64532482387629,1.7668208076187428e-63,27.96183517124337,249.97352895945428,1028.8132229872276
2020-02-22 03:50:00,2020-02-22 04:00:00,32.0,41.0,0.0,27.7,250.0,1028.7
2020-02-22 04:05:00,,31.899963725913814,40.75223553140145,-8.379560768589373e-64,26.245597749219833,250.06544312328765,1028.5531862734606
2020-02-22 04:20:00,,31.912562088581957,39.90203141808063,-7.470474229580696e-64,23.598628418902862,250.16985832931712,1028.3727818076086
2020-02-22 04:35:00,,31.968879406959122,39.1008115957195,-2.826150575781671e-64,20.677344879134463,250.18934437068808,1028.1809864379522
2020-02-22 04:50:00,2020-02-22 05:00:00,32.0,39.0,0.0,18.4,250.0,1028.0
2020-02-22 05:05:00,,32.00592386770458,39.59959663092215,1.0079774977643167e-64,16.766593781499477,249.601825217253,1027.829822493752
2020-02-22 05:20:00,,31.986651010072876,40.89960148848593,1.9778191751127855e-65,15.777126223632887,248.99482002244702,1027.6704539192078
2020-02-22 05:35:00,,31.97405264740473,42.249805601806756,-7.1130462149739884e-65,15.64909555394986,248.89040481641754,1027.5258583850598
2020-02-22 05:50:00,2020-02-22 06:00:00,32.0,43.0,0.0,16.6,250.0,1027.4
2020-02-22 06:05:00,,32.06449306785869,43.15018468306569,2.3316957820034744e-64,18.62983956178332,252.32360557319447,1027.292878764028
2020-02-22 06:20:00,,32.167531850980794,42.7003596510038,6.283782724513025e-64,21.738614239299817,255.86122153600087,1027.2044946771443
2020-02-22 06:35:00,,32.1868047086125,42.400354793440016,7.093978304766063e-64,24.603081797166404,258.96822673080686,1027.1138632516884
2020-02-22 06:50:00,2020-02-22 07:00:00,32.0,43.0,0.0,25.9,260.0,1027.0
2020-02-22 07:05:00,,31.607117725143294,44.49929527068376,-1.4998152189785165e-63,25.6293688478006,258.95654134358034,1026.8629049220795
2020-02-22 07:20:00,,31.008157884042383,46.89824060549128,-3.790047826458942e-63,23.791188340568212,255.8378507615478,1026.7025780179265
2020-02-22 07:35:00,,30.410119100920276,49.34806563755317,-4.185256520709898e-63,21.657413663051717,252.30023479874137,1026.5159621048103
2020-02-22 07:50:00,2020-02-22 08:00:00,30.02,51.0,0.0,20.5,250.0,1026.3
2020-02-22 08:05:00,,29.83780058128155,51.85404369283179,8.765721735670749e-63,20.31894735141306,248.9371463653237,1026.0546917034956
2020-02-22 08:20:00,,29.86352084476492,51.91019671604851,2.211190868630235e-62,21.114255717290895,249.11167389471245,1025.7800372152974
2020-02-22 08:35:00,,29.967480685865834,51.511251381240974,2.440214129378278e-62,22.052436224523284,249.73036447674497,1025.5403641194503
2020-02-22 08:50:00,2020-02-22 09:00:00,30.02,51.0,0.0,22.3,250.0,1025.4
2020-02-22 09:05:00,,30.021078787167433,50.37644257232555,-5.109451519504598e-62,21.856947043721046,249.92058046447755,1025.358944856947
2020-02-22 09:20:00,,29.97071704736811,49.64057909821764,-1.2888140429135515e-61,20.72327735568642,249.49210587017757,1025.4171986902907
2020-02-22 09:35:00,,29.944996783884736,48.83442607500092,-1.4222759124198674e-61,19.40296898980858,249.31757834078883,1025.5168531784889
2020-02-22 09:50:00,2020-02-22 10:00:00,30.02,48.0,0.0,18.4,250.0,1025.6
2020-02-22 10:05:00,,30.1957266957139,47.137300873214905,2.9780136943460502e-61,17.714370386260672,251.5393708478112,1025.6666391548235
2020-02-22 10:20:00,,30.472176871026434,46.24632869464561,7.511765170618285e-61,17.346080148590595,253.93569088422228,1025.7167706429598
2020-02-22 10:35:00,,30.747538610825753,45.482192168753514,8.289634061581377e-61,17.504749836625223,256.86416547852224,1025.758516809616
